,text,text1,text2,tag,tag1,tag2,score1,score2,num_text,num_text1,num_text2,sensitivity(0.6),sensitivity(0.6)(True Tag),sensitivity(0.6)(#text each Tag),precision(0.6),precision(0.6)(True Tag),precision(0.6)(above cutoff),sensitivity(0.7),sensitivity(0.7)(True Tag),sensitivity(0.7)(#text each Tag),precision(0.7),precision(0.7)(True Tag),precision(0.7)(above cutoff),sensitivity(0.8),sensitivity(0.8)(True Tag),sensitivity(0.8)(#text each Tag),precision(0.8),precision(0.8)(True Tag),precision(0.8)(above cutoff)
966,"""어머님과 하고 싶다"" 20개월 의붓딸 성폭행·살해한 계부, 장모에게 보낸 패륜 문자","""어머님이랑 하고 싶어요"" 20개월 여아 성폭행·살해범 장모에도 패륜문자",“인간이길 포기” 20개월 여아 성폭행하고 이불 4겹 씌워 살해한 20대男  ‘신상공개 청원’,109,109,109,0.9229999780654907,0.7914309605995824,1717,974,971,92.31,12,13,100.0,12,12,76.92,10,13,100.0,10,10,30.77,4,13,100.0,4,4
967,"20개월 여아 성폭행·살해…""신상공개하고 엄벌해야""","정보석 ""20개월 영아 강간·살해범 엄벌·신상공개해야""","""어머님이랑 한번…"" 20개월 딸 살해 '패륜' 계부, 장모에게 성관계 요구",109,109,109,0.8686000108718872,1.0,1717,970,969,92.31,12,13,85.71,12,14,92.31,12,13,100.0,12,12,53.85,7,13,100.0,7,7
968,“인간이길 포기” 20개월 여아 성폭행하고 이불 4겹 씌워 폭행·살해 ‘신상공개 청원’,“인간이길 포기” 20개월 여아 성폭행하고 이불 4겹 씌워 살해한 20대男  ‘신상공개 청원’,"20개월 여아 성폭행·살해…""신상공개하고 엄벌해야""",109,109,109,0.9508000016212463,0.7636576316612902,1717,971,967,92.31,12,13,85.71,12,14,84.62,11,13,100.0,11,11,23.08,3,13,100.0,3,3
969,"""어머님이랑 한번…"" 20개월 딸 살해 '패륜' 계부, 장모에게 성관계 요구","""장모에게 성관계 요구한 20개월 영아 살해범 신상공개해야""","20개월 여아 성폭행·살해…""신상공개하고 엄벌해야""",109,109,109,0.863099992275238,1.0,1717,976,967,92.31,12,13,92.31,12,13,84.62,11,13,100.0,11,11,23.08,3,13,100.0,3,3
970,"정보석 ""20개월 영아 강간·살해범 엄벌·신상공개해야""","20개월 여아 성폭행·살해…""신상공개하고 엄벌해야""","""'어머님이랑 하고 싶다'던 20개월 영아 강간·살해범 신상공개해야""",109,109,109,0.8686000108718872,1.0000000000000002,1717,967,964,92.31,12,13,100.0,12,12,84.62,11,13,100.0,11,11,30.77,4,13,100.0,4,4
971,“인간이길 포기” 20개월 여아 성폭행하고 이불 4겹 씌워 살해한 20대男  ‘신상공개 청원’,“인간이길 포기” 20개월 여아 성폭행하고 이불 4겹 씌워 폭행·살해 ‘신상공개 청원’,"""어머님과 하고 싶다"" 20개월 의붓딸 성폭행·살해한 계부, 장모에게 보낸 패륜 문자",109,109,109,0.9508000016212463,0.7914309605995824,1717,968,966,92.31,12,13,80.0,12,15,84.62,11,13,100.0,11,11,30.77,4,13,100.0,4,4
972,"이불로 덮은 뒤 때리고 짓밟아…20개월 영아 성폭행, 잔혹하게 학대 살해한 남성",이불로 덮어 때리고 짓밟아…20개월 영아 성폭행·학대 살해한 20대男 ‘신상 공개’ 요구 청원,이불로 덮어 때리고 짓밟아…20개월 영아 성폭행·학대 살해한 20대男 ‘신상 공개’ 요구 청원,109,109,109,0.9157999753952026,0.7239881151933122,1717,975,975,92.31,12,13,100.0,12,12,38.46,5,13,100.0,5,5,15.38,2,13,100.0,2,2
973,"""최악의 소름돋는 아동학대"" 20개월딸 살해범 신상공개 청원","정보석 ""20개월 영아 강간·살해범 엄벌·신상공개해야""","""'어머님이랑 하고 싶다'던 20개월 영아 강간·살해범 신상공개해야""",109,109,109,0.7649000287055969,0.5345575011796718,1717,970,964,92.31,12,13,85.71,12,14,53.85,7,13,100.0,7,7,0.0,0,13,0.0,0,0
974,"""어머님이랑 하고 싶어요"" 20개월 여아 성폭행·살해범 장모에도 패륜문자","""어머님과 하고 싶다"" 20개월 의붓딸 성폭행·살해한 계부, 장모에게 보낸 패륜 문자","""'어머님이랑 하고 싶다'던 20개월 영아 강간·살해범 신상공개해야""",109,109,109,0.9229999780654907,1.0000000000000002,1717,966,964,92.31,12,13,100.0,12,12,76.92,10,13,100.0,10,10,38.46,5,13,100.0,5,5
975,이불로 덮어 때리고 짓밟아…20개월 영아 성폭행·학대 살해한 20대男 ‘신상 공개’ 요구 청원,"이불로 덮은 뒤 때리고 짓밟아…20개월 영아 성폭행, 잔혹하게 학대 살해한 남성","이불로 덮은 뒤 때리고 짓밟아…20개월 영아 성폭행, 잔혹하게 학대 살해한 남성",109,109,109,0.9157999753952026,0.7239881151933122,1717,972,972,92.31,12,13,100.0,12,12,92.31,12,13,100.0,12,12,23.08,3,13,100.0,3,3
976,"""장모에게 성관계 요구한 20개월 영아 살해범 신상공개해야""","""'어머님이랑 하고 싶다'던 20개월 영아 강간·살해범 신상공개해야""","""'어머님이랑 하고 싶다'던 20개월 영아 강간·살해범 신상공개해야""",109,109,109,0.8866000175476074,1.0000000000000002,1717,964,964,92.31,12,13,100.0,12,12,84.62,11,13,100.0,11,11,38.46,5,13,100.0,5,5
977,"""어촌 정주여건 개선"" 24개 지구 공유수면 매립 추진…4차 계획 발표","24개 어촌지구 30만평 공유수면 매립…""정주여건 개선""","어촌 정주여건 개선…해수부, 2030년까지 24개 지구 공유수면 매립 추진",110,110,110,0.7366999983787537,0.824323009908717,1717,980,979,60.0,3,5,100.0,3,3,40.0,2,5,100.0,2,2,0.0,0,5,0.0,0,0
978,"해수부, 공유수면 24개 지구 매립 추진","어촌 정주여건 개선…해수부, 2030년까지 24개 지구 공유수면 매립 추진","완주군, 추수철 농기계 임대 사전 예약…50% 감면 추진",110,110,50,0.6948999762535095,1.0,1717,979,464,40.0,2,5,100.0,2,2,0.0,0,5,0.0,0,0,0.0,0,5,0.0,0,0
979,"어촌 정주여건 개선…해수부, 2030년까지 24개 지구 공유수면 매립 추진","24개 어촌지구 30만평 공유수면 매립…""정주여건 개선""","""어촌 정주여건 개선"" 24개 지구 공유수면 매립 추진…4차 계획 발표",110,110,110,0.7494999766349792,0.824323009908717,1717,980,977,60.0,3,5,100.0,3,3,40.0,2,5,100.0,2,2,0.0,0,5,0.0,0,0
980,"24개 어촌지구 30만평 공유수면 매립…""정주여건 개선""","어촌 정주여건 개선…해수부, 2030년까지 24개 지구 공유수면 매립 추진","효성, 수익성 대폭 개선…목표가↑-하이",110,110,90,0.7494999766349792,1.0,1717,979,801,40.0,2,5,100.0,2,2,40.0,2,5,100.0,2,2,0.0,0,5,0.0,0,0
981,10년 내 전국 24개 연안 매립해 어촌 환경 개선·산업시설 조성,"어촌 정주여건 개선…해수부, 2030년까지 24개 지구 공유수면 매립 추진","광명시, '광명학온 공공주택지구' 명품 주거단지로 조성 나서",110,110,44,0.5526000261306763,0.620160410628942,1717,979,375,0.0,0,5,0.0,0,0,0.0,0,5,0.0,0,0,0.0,0,5,0.0,0,0
982,"현대차證 ""엔씨소프트, 블소2 흥행 참패…목표가 18% 하향""","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차",[뉴스잇(IT)쥬] 갤Z폴드·플립3 '역대급 흥행'…엔씨'블소2' 혹평 사과,111,111,35,0.7206000089645386,1.0000000000000002,1717,987,291,22.22,2,9,100.0,2,2,11.11,1,9,100.0,1,1,0.0,0,9,0.0,0,0
983,"엔씨소프트 신작 '블소2', 구글플레이 TOP5…“여론과 엇갈린 성적”","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차","엔씨소프트, 블소2 부진에 4거래일 연속 하락",111,111,111,0.5496000051498413,1.0,1717,987,986,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
984,"현대차證 ""엔씨, 블소2 흥행 참패로 과매도 구간 근접…매수 유지""","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차",[뉴스잇(IT)쥬] 갤Z폴드·플립3 '역대급 흥행'…엔씨'블소2' 혹평 사과,111,111,35,0.6597999930381775,1.0000000000000002,1717,987,291,22.22,2,9,100.0,2,2,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
985,"""엔씨소프트, 61.6만원 부근에서 저점 형성될 것""","언제 오려나…이번주 공급 예정 모더나 600만회분 아직도 ""협의중""",바다가 일자리다…'2021 해양수산 온라인 취업박람회' 30일 개막,111,128,1,0.5519999861717224,0.0,1717,1151,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
986,"엔씨소프트, 블소2 부진에 4거래일 연속 하락","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차","엔씨소프트 신작 '블소2', 구글플레이 TOP5…“여론과 엇갈린 성적”",111,111,111,0.4666999876499176,1.0,1717,987,983,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
987,"엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차","현대차證 ""엔씨소프트, 블소2 흥행 참패…목표가 18% 하향""",[뉴스잇(IT)쥬] 갤Z폴드·플립3 '역대급 흥행'…엔씨'블소2' 혹평 사과,111,111,35,0.7206000089645386,1.0000000000000002,1717,982,291,33.33,3,9,100.0,3,3,11.11,1,9,100.0,1,1,0.0,0,9,0.0,0,0
988,"""돈 써야 이기는 게임 이젠 안한다""…엔씨 유저들 떠난다",김대일 펄어비스 ‘도깨비’ 총괄 PD “온 가족이 모험 떠날 수 있는 게임”,"펄어비스 김대일 ""도깨비는 '고스트 버스터즈' 영향, 온 가족용 게임""",111,169,169,0.43389999866485596,0.6072311801715083,1717,1535,1536,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
989,"엔씨소프트, '블소2' 흥행 참패 여파… 52주 최저가 경신","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차",[뉴스잇(IT)쥬] 갤Z폴드·플립3 '역대급 흥행'…엔씨'블소2' 혹평 사과,111,111,35,0.6974999904632568,1.0000000000000002,1717,987,291,11.11,1,9,100.0,1,1,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
990,"'블소2' 혹평에 '리니지W'까지 빨간불…뿔난 민심 ""리니지식 과금 고쳐야""","엔씨소프트, '블소2' 흥행 참패…목표가↓-현대차","엔씨소프트 신작 '블소2', 구글플레이 TOP5…“여론과 엇갈린 성적”",111,111,111,0.5600000023841858,1.0,1717,987,983,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0,0.0,0,9,0.0,0,0
991,"여가부, 성추행 사망사건 해군 현장점검… 공군 사태 재연될까","여가부, '중사 성추행 사망' 관련 해군 상대 사흘간 현장점검","여가부, '중사 성추행 사망' 관련 해군 상대 사흘간 현장점검",112,87,87,0.8363999724388123,0.7772663205873891,1717,783,783,0.0,0,1,0.0,0,6,0.0,0,1,0.0,0,3,0.0,0,1,0.0,0,2
992,"서울경찰청장 ""연쇄살인 피의자 집 수색 못해 안타까워""",경찰 “‘전자발찌 끊고 연쇄살인’ 피의자 집 수색 못해 유감”,경찰 “‘전자발찌 끊고 연쇄살인’ 피의자 집 수색 못해 유감”,113,113,113,0.8080000281333923,0.7174459379411232,1717,1004,1004,5.13,2,39,100.0,2,2,5.13,2,39,100.0,2,2,2.56,1,39,100.0,1,1
993,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청(종합),'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청(종합),113,113,113,0.9692999720573425,0.9538417205728016,1717,1007,1007,25.64,10,39,58.82,10,17,12.82,5,39,83.33,5,6,5.13,2,39,100.0,2,2
994,"강씨 집안에 안 들어가 본 경찰…""강제진입 권한 없어""","[단독] 강씨 집 두 번 찾고도 그냥 온 경찰…""강제진입 권한 없어""","[단독] 강씨 집 두 번 찾고도 그냥 온 경찰…""강제진입 권한 없어""",113,113,113,0.832099974155426,0.7729323163591125,1717,1025,1025,7.69,3,39,100.0,3,3,2.56,1,39,100.0,1,1,2.56,1,39,100.0,1,1
995,전자발찌 훼손 살인범 두번째 범행 장소도 송파구…경찰 “오늘 구속영장 신청”,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,성관계 거부? 금전문제?…전자발찌 끊은 살인범 범행 동기,113,113,113,0.7491999864578247,0.6589061379326021,1717,993,1023,38.46,15,39,71.43,15,21,12.82,5,39,100.0,5,5,0.0,0,39,0.0,0,0
996,"경찰, 연쇄살인범 CCTV 보고도 동행여성 확인 못했다","경찰 ""전자발찌 끊고 여성 살해한 50대…성적 동기 아닌 듯""","""코로나지원금 얼마 받을까""…네이버앱·카카오톡으로 확인",113,113,47,0.619700014591217,0.7432161924842281,1717,1019,425,2.56,1,39,100.0,1,1,0.0,0,39,0.0,0,0,0.0,0,39,0.0,0,0
997,전과 14범 자택·차량에서 나온 시신…오늘 영장 신청,'신도시급 신규택지'…의왕·군포·안산 등에 14만 호 공급,'전자발찌 여성살해범' 17살부터 교도소 들락날락 전과 14범이었다,113,127,113,0.5471000075340271,0.45496955551165374,1717,1145,1021,0.0,0,39,0.0,0,0,0.0,0,39,0.0,0,0,0.0,0,39,0.0,0,0
998,[단독] 도주 20시간 뒤에야…'전자발찌 끊은 살인범' 체포영장 접수,[단독]전자발찌 끊은 살인마 집과 車에서 女시신 2구 나왔다,[단독]전자발찌 끊은 살인마 집과 車에서 女시신 2구 나왔다,113,113,113,0.6959999799728394,0.6395486693073065,1717,1010,1010,15.38,6,39,66.67,6,9,0.0,0,39,0.0,0,0,0.0,0,39,0.0,0,0
999,"‘여성 2명 살해’ 50대, 이틀 동안 어떻게 안잡혔나","'여성 2명 살해후 자수' 전자발찌 50대, 신상공개 검토(종합)","전자발찌 끊은 50대 남, ""여성 둘 살해"" 자수…동기는?",113,113,113,0.7250999808311462,0.6683532784909352,1717,1020,1022,10.26,4,39,44.44,4,9,5.13,2,39,50.0,2,4,0.0,0,39,0.0,0,0
1000,"전자발찌 연쇄살인범, 차 안에서 두번째 살인하고 피해자 차 타고 자수",[단독]전자발찌 끊은 살인마 집과 車에서 女시신 2구 나왔다,또다시 도마 위 오른 ‘전자발찌 감독’ 허점,113,113,113,0.7501000165939331,1.0,1717,1010,1017,17.95,7,39,70.0,7,10,5.13,2,39,100.0,2,2,0.0,0,39,0.0,0,0
1001,‘전자발찌 훼손·살인’ 강 모 씨 오늘 구속영장…“신상공개 검토”,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,113,113,113,0.7813000082969666,0.7792455306722145,1717,993,993,17.95,7,39,43.75,7,16,5.13,2,39,100.0,2,2,0.0,0,39,0.0,0,0
1002,서울경찰청장 “‘전자발찌 훼손 살인범’ 집 수색못해 안타까워”,경찰 “‘전자발찌 끊고 연쇄살인’ 피의자 집 수색 못해 유감”,‘전자발찌 훼손 살인범’ 16년전에도 가출소 4개월만에 범죄행각,113,113,2,0.741599977016449,1.0,1717,1004,10,28.21,11,39,55.0,11,20,7.69,3,39,100.0,3,3,0.0,0,39,0.0,0,0
1003,전자발찌 끊고 여성 2명 살해 전과14범…경찰은 집 앞에서 ‘허탕’,"전자발찌 끊은 전과14범, 여성 2명 살해…박범계 “끔찍 범행, 송구”","전자발찌 끊고 ""여성 2명 살해""…성폭력 포함 전과 14범",113,74,113,0.8230999708175659,0.8694038026131339,1717,666,1005,38.46,15,39,68.18,15,22,12.82,5,39,71.43,5,7,2.56,1,39,50.0,1,2
1004,경찰 “‘전자발찌 끊고 연쇄살인’ 피의자 집 수색 못해 유감”,"서울경찰청장 ""연쇄살인 피의자 집 수색 못해 안타까워""","서울경찰청장 ""연쇄살인 피의자 집 수색 못해 안타까워""",113,113,113,0.8080000281333923,0.7174459379411232,1717,992,992,15.38,6,39,85.71,6,7,5.13,2,39,100.0,2,2,2.56,1,39,100.0,1,1
1005,"전자발찌 끊고 ""여성 2명 살해""…성폭력 포함 전과 14범","전자발찌 끊은 전과14범, 여성 2명 살해…박범계 “끔찍 범행, 송구”",'돈 때문에' 전자발찌 끊고 여성 2명 살해…알고보니 '전과 14범',113,74,113,0.8585000038146973,1.0000000000000002,1717,666,1006,43.59,17,39,51.52,17,33,20.51,8,39,61.54,8,13,5.13,2,39,50.0,2,4
1006,'돈 때문에' 전자발찌 끊고 여성 2명 살해…알고보니 '전과 14범',"전자발찌 끊은 전과14범, 여성 2명 살해…박범계 “끔찍 범행, 송구”","전자발찌 끊고 ""여성 2명 살해""…성폭력 포함 전과 14범",113,74,113,0.8259999752044678,1.0000000000000002,1717,666,1005,33.33,13,39,59.09,13,22,12.82,5,39,71.43,5,7,2.56,1,39,50.0,1,2
1007,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청(종합),'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,113,113,113,0.9692999720573425,0.9538417205728016,1717,993,993,20.51,8,39,72.73,8,11,12.82,5,39,100.0,5,5,5.13,2,39,100.0,2,2
1008,"전자발찌 끊고 여성 2명 살해 50대 남성 ""금전문제가 범행동기""",'여성2명 살해' 전자발찌 50대…16년전도 女타깃 범죄,전자발찌 끊고 여성 2명 살해 전과14범…경찰은 집 앞에서 ‘허탕’,113,2,113,0.8154000043869019,0.8185192814606759,1717,15,1003,43.59,17,39,65.38,17,26,20.51,8,39,66.67,8,12,2.56,1,39,50.0,1,2
1009,1명이 17명 관리…또다시 허점 노출된 ‘전자발찌’ 감독,또다시 도마 위 오른 ‘전자발찌 감독’ 허점,'전자발찌 연쇄살인범' 공분...'관리 소홀' 또 도마 위에,113,113,113,0.625,1.0000000000000002,1717,1017,1024,2.56,1,39,100.0,1,1,0.0,0,39,0.0,0,0,0.0,0,39,0.0,0,0
1010,[단독]전자발찌 끊은 살인마 집과 車에서 女시신 2구 나왔다,"전자발찌 연쇄살인범, 차 안에서 두번째 살인하고 피해자 차 타고 자수","[단독]전자발찌 그놈, 지난해 법원의 경고 “재범 위험 높아”",113,113,2,0.7501000165939331,0.7736427122485645,1717,1000,19,35.9,14,39,73.68,14,19,2.56,1,39,100.0,1,1,0.0,0,39,0.0,0,0
1011,"신문브리핑1 ""'전자발찌 끊고 도주' 성범죄자, 여성 2명 살해""외 주요기사","박범계 ""전자발찌 끊고 여성 2명 살해, 국민께 송구""",전자발찌 끊고 여성 2명 살해 전과14범…경찰은 집 앞에서 ‘허탕’,113,74,113,0.8162000179290771,0.8694038026131339,1717,665,1003,38.46,15,39,65.22,15,23,12.82,5,39,62.5,5,8,0.0,0,39,0.0,0,1
1012,"'전자발찌 훼손' 성전과자 사건 대응 미흡 지적에…경찰 ""법적장치 마련""","법무부, 전자발찌 훼손·살인 사건에 “장치 견고하게 제작하겠다”","마스크 미착용 시비 등 '反방역' 사건 지속…경찰, 2개월간 '생활주변폭력' 단속",113,74,62,0.739300012588501,0.5301637376032209,1717,675,565,7.69,3,39,27.27,3,11,0.0,0,39,0.0,0,2,0.0,0,39,0.0,0,0
1013,전자발찌 끊고 2명 살해…오늘 영장 신청,'전자발찌 훼손·2명 살해' 전과자 신상공개 검토…오늘 영장신청,전자발찌 끊고 여성 2명 살해 전과14범…경찰은 집 앞에서 ‘허탕’,113,113,113,0.8963000178337097,0.692862536154946,1717,993,1003,33.33,13,39,65.0,13,20,10.26,4,39,66.67,4,6,5.13,2,39,100.0,2,2
1014,"[단독] '여성 2명 살해' 성범죄 전과자 ""성관계 거부해 죽였다""","신문브리핑1 ""'전자발찌 끊고 도주' 성범죄자, 여성 2명 살해""외 주요기사",'여성 2명 살해' 성전과자…가출소 40일만에 '피해자 30명' 넘어,113,113,2,0.734000027179718,0.5805354585208362,1717,1011,12,17.95,7,39,50.0,7,14,5.13,2,39,66.67,2,3,0.0,0,39,0.0,0,0
